account,text,date,compound,positive,neutral,negative
nytimes,The Marine Corps likes to present itself with dutiful seriousness. @TerminalLance is a counterpoint to that. It is… https://t.co/Oc77xAiYF1,2018-04-25 16:00:19,0.3818,0.14,0.8,0.06
nytimes,What started out as a relaxing day at a Pennsylvania golf course turned into an ugly confrontation https://t.co/f6Tg03mu6U,2018-04-25 15:50:03,-0.34,0.147,0.596,0.257
nytimes,"Bill Cosby’s first trial ended in a hung jury last June. As the jury in his retrial begins deliberations today, her… https://t.co/X17z8o84zs",2018-04-25 15:40:02,0.0,0.0,1.0,0.0
nytimes,"RT @nytimesbooks: Is James Comey's book a hit? Here are the numbers.
https://t.co/SpDMLR3kJR",2018-04-25 15:30:10,0.0,0.0,1.0,0.0
nytimes,The MSNBC host Joy Reid said that anti-gay posts from a blog she used to operate were created by hackers https://t.co/GJN00GY5jC,2018-04-25 15:22:01,0.7003,0.244,0.756,0.0
nytimes,RT @kzernike: F.D.A. wants to know if Juul is intentionally marketing to teenagers - despite what the company says  https://t.co/ie5rWEOFBe,2018-04-25 15:15:07,0.0,0.0,1.0,0.0
nytimes,A suspect was arrested in the shooting of 2 Dallas police officers who were critically wounded outside a Home Depot https://t.co/RuaX2YDihg,2018-04-25 15:07:02,-0.6486,0.0,0.751,0.249
nytimes,Pope Francis will host three victims of sexual abuse at the Vatican hotel where he lives to ask their forgiveness https://t.co/XwRNdDCtBu,2018-04-25 15:00:12,-0.6597,0.079,0.677,0.244
nytimes,"RT @nytimesworld: Thanks to a donation of $50 million from the United Arab Emirates, one of the Iraqi city of Mosul's most renowned landmar…",2018-04-25 14:45:11,0.6908,0.213,0.787,0.0
nytimes,"It was ""a case so heinous and repulsive that as a prosecutor, it renders you speechless"" https://t.co/CyM3OedHwn",2018-04-25 14:29:04,0.0,0.0,1.0,0.0
nytimes,"RT @nytpolitics: Debbie Lesko, a strong supporter of President Trump, has won a House seat in Arizona https://t.co/AkCA9pShuE https://t.co/…",2018-04-25 14:14:04,0.8442,0.394,0.606,0.0
nytimes,"An NCAA commission proposed college basketball reforms, including ending the practice of playing only one season be… https://t.co/CmMqkecrhy",2018-04-25 13:59:05,0.2023,0.096,0.904,0.0
nytimes,"""We slowly stopped doing things for them and guided them in learning how to do them for themselves"" https://t.co/1lkWgD3CfZ",2018-04-25 13:44:01,-0.2263,0.0,0.905,0.095
nytimes,The chief of the Madrid regional government resigned  after a website posted video that appeared to show her being… https://t.co/yvtT83u0Qa,2018-04-25 13:30:05,-0.25,0.0,0.9,0.1
nytimes,"You might ask, “Why does it take 7 people to write a song that sounds like it came from a computer?” But “The Middl… https://t.co/2FQUWwCbmo",2018-04-25 13:14:47,0.1901,0.077,0.923,0.0
nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/PKop22jc57 https://t.co/e5k5y7FTmX,2018-04-25 13:00:08,0.0,0.0,1.0,0.0
nytimes,"Don Blankenship is running for the United States Senate as a proud West Virginian with Appalachian roots, but his p… https://t.co/mAaHubgHtW",2018-04-25 12:44:06,0.4497,0.18,0.82,0.0
nytimes,Stephen Colbert and other late-night hosts struggled with what to make of the relationship between Trump and Macron https://t.co/YoMu6p6R3J,2018-04-25 12:30:17,-0.34,0.0,0.882,0.118
nytimes,Twitter’s stock has more than doubled in value in the past 12 months as the company has undergone a perception shif… https://t.co/MxIhhh2yBh,2018-04-25 12:14:02,0.34,0.107,0.893,0.0
nytimes,"Your daily @DealBook Briefing:

• The fight for Sky is officially on. 

• Stocks have fallen for the fourth day in… https://t.co/FdEPluftuj",2018-04-25 12:00:07,-0.6249,0.0,0.779,0.221
nytimes,A memorial in Alabama demands a reckoning with one of America's least recognized atrocities: the lynching of thousa… https://t.co/dd30msa398,2018-04-25 11:45:06,0.0,0.0,1.0,0.0
nytimes,Analysts said that Japan's biggest worry might be an impulsive desire on President Trump's part to declare a quick… https://t.co/beCSpY6HC8,2018-04-25 11:30:15,-0.0516,0.119,0.752,0.128
nytimes,"The nomination of Ronny Jackson, President Trump's personal doctor, as the next head of Veterans Affairs has come t… https://t.co/MGC3Xlw88F",2018-04-25 11:20:03,0.0,0.0,1.0,0.0
nytimes,"A Danish inventor has been sentenced to life in prison for killing Kim Wall, a journalist. Prosecutors said he tort… https://t.co/dMmyAik3id",2018-04-25 11:12:07,-0.8316,0.0,0.645,0.355
nytimes,RT @nytgraphics: Republicans have lost support in every special congressional election since Donald J. Trump became president. https://t.co…,2018-04-25 11:00:13,0.4767,0.238,0.661,0.101
nytimes,On the table are issues that have bedeviled the Korean Peninsula for much of the 20th century https://t.co/Jb9BnQVzhW,2018-04-25 10:44:04,0.0,0.0,1.0,0.0
nytimes,"""President Duterte never disclosed to the public that his supposed rehabilitation plan includes deployment of polic… https://t.co/RFvDAexq2h",2018-04-25 10:15:09,0.0,0.0,1.0,0.0
nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/SuOMWXrd8p https://t.co/UGH5GsBmHk,2018-04-25 10:00:11,0.0,0.0,1.0,0.0
nytimes,"The first female statue was unveiled in London's historic Parliament Square, after 11 male statues — mostly of whit… https://t.co/SyQRdmGeNA",2018-04-25 10:00:07,0.0,0.0,1.0,0.0
nytimes,"Renford McIntyre was just a child when he left Jamaica to join his parents in Britain. At the age of 60, he was dec… https://t.co/yCmNiM3DYV",2018-04-25 09:44:03,0.296,0.087,0.913,0.0
nytimes,They blame women for denying them their right to sexual intercourse. Here's a brief guide to the incel community: https://t.co/V2KGVljfER,2018-04-25 09:30:12,-0.5859,0.0,0.78,0.22
nytimes,"Before rushing toward the suspect, or firing his gun, Constable Lam did something else: He paused, walked briskly b… https://t.co/RSvTZxXz3a",2018-04-25 09:15:03,-0.7184,0.0,0.708,0.292
nytimes,WhatsApp is raising its minimum age from 13 to 16 in Europe to help it comply with new data privacy rules coming in… https://t.co/khr5JIllnP,2018-04-25 09:00:04,0.4019,0.105,0.895,0.0
nytimes,"""Arthur is still the clear favorite,"" said a public relations representative for Britain's biggest betting company https://t.co/V5Gy4SjMg4",2018-04-25 08:44:06,0.3818,0.148,0.852,0.0
nytimes,"""It used to be a pretty good deal to be a white, Christian male in America, but things have changed and I think the… https://t.co/0C3Qb9t6GX",2018-04-25 08:30:05,0.4678,0.168,0.832,0.0
nytimes,Their body language went beyond the usual respectful handshakes of two world leaders meeting for high-level talks https://t.co/DMZCHh2e4Q,2018-04-25 08:15:03,0.4588,0.15,0.85,0.0
nytimes,The American-led air campaign to defeat the remnants of ISIS in eastern Syria lost its main ground force. Now it is… https://t.co/CsPIbQHfoC,2018-04-25 08:02:04,-0.6486,0.0,0.791,0.209
nytimes,"After nearly 200 years and 11 statues of men, Parliament Square in London has its first statue of a woman: the suff… https://t.co/jlfObszR4L",2018-04-25 07:47:04,0.0,0.0,1.0,0.0
nytimes,"Finland's test of universal basic income – free money, no strings attached – will end this year. What did the natio… https://t.co/fuwESa8aVM",2018-04-25 07:32:06,0.2732,0.14,0.766,0.094
nytimes,Greek authorities and human rights groups say they fear rising tensions and more conflicts on the eastern Aegean Is… https://t.co/PRgpodLmjc,2018-04-25 07:17:05,-0.8313,0.0,0.659,0.341
nytimes,Wheels: Cars That Will Get Your Grad Down the Road of Life https://t.co/eKntgtZXYQ,2018-04-25 07:03:53,0.0,0.0,1.0,0.0
nytimes,Statements by the United States and North Korea suggest that they are not just driving at different goals. They may… https://t.co/L7FBZduyhf,2018-04-25 07:02:05,0.4215,0.123,0.877,0.0
nytimes,"""I'm an ardent advocate for the Second Amendment, and none of those gun safety measures threaten any of those thing… https://t.co/hSjzYr5hgH",2018-04-25 06:34:07,0.6526,0.288,0.617,0.094
